path,label
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shooting/Shooting002_x264__0.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shooting/Shooting004_x264__0.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shooting/Shooting007_x264__0.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shooting/Shooting008_x264__0.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shooting/Shooting010_x264__0.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shoplifting/Shoplifting001_x264__0.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shoplifting/Shoplifting004_x264__0.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shoplifting/Shoplifting005_x264__0.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shoplifting/Shoplifting007_x264__0.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Shoplifting/Shoplifting010_x264__0.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Vandalism/Vandalism007_x264__0.npy,Vandalism
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_003_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_006_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_010_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_014_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_015_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_018_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_019_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_024_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_025_x264__0.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Testing_Normal_Videos_Anomaly/Normal_Videos_027_x264__0.npy,Normal
