path,label
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse006_x264__8.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse006_x264__9.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__0.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__1.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__2.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__3.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__4.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__5.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__6.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__7.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__8.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse007_x264__9.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__0.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__1.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__2.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__3.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__4.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__5.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__6.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__7.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__8.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse008_x264__9.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__0.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__1.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__2.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__3.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__4.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__5.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__6.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__7.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__8.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse009_x264__9.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__0.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__1.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__2.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__3.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__4.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__5.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__6.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__7.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__8.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Abuse/Abuse010_x264__9.npy,Abuse
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest002_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest003_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest004_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest005_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest006_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest008_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest009_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__0.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__1.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__2.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__3.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__4.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__5.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__6.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__7.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__8.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arrest/Arrest010_x264__9.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__0.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__1.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__2.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__3.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__4.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__5.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__6.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__7.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__8.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson001_x264__9.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__0.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__1.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__2.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__3.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__4.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__5.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__6.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__7.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__8.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson002_x264__9.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__0.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__1.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__2.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__3.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__4.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__5.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__6.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__7.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__8.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson003_x264__9.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__0.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__1.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__2.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__3.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__4.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__5.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__6.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__7.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__8.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson005_x264__9.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson006_x264__0.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson006_x264__1.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson006_x264__2.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCFClipFeatures/Arson/Arson006_x264__3.npy,Arson
